	word	quideword	cerf	pos
13158	in turn		C1	phrase
13159	in vain		C1	phrase
13160	in no way/not in any way		C1	phrase
13161	in store		C1	phrase
13162	take the initiative		C1	phrase
13163	be in sb's interest(s)		C1	phrase
13164	find fault with sb/sth		C2	phrase
13165	in favour of sb/sth		C2	phrase
13166	few and far between		C2	phrase
13167	fill a need/gap/demand		C2	phrase
13168	filter down/in/through, etc.		C2	phrase
13169	filter down/through/out, etc.		C2	phrase
13170	set fire to sth; set sth on fire		C2	phrase
13171	fire sb's imagination		C2	phrase
13172	put sb/sth first		C2	phrase
13173	be a first		C2	phrase
13174	do sth as you see/think fit		C2	phrase
13175	flash by/past/through, etc.		C2	phrase
13176	it follows that		C2	phrase
13177	follow sb's example/lead		C2	phrase
13178	follow suit		C2	phrase
13179	for all		C2	phrase
13180	for sb's benefit		C2	phrase
13181	for the best		C2	phrase
13182	for fear of sth/doing sth		C2	phrase
13183	a force to be reckoned with		C2	phrase
13184	join forces		C2	phrase
13185	in/into force		C2	phrase
13186	be foreign to sb		C2	phrase
13187	I forget		C2	phrase
13188	form an opinion/impression, etc.		C2	phrase
13189	break free		C2	phrase
13190	break free		C2	phrase
13191	fresh water		C2	phrase
13192	from top to bottom		C2	phrase
13193	the frontiers of sth		C2	phrase
13194	for/in the foreseeable future		C2	phrase
13195	nothing ventured, nothing gained		C2	phrase
13196	the germ of sth		C2	phrase
13197	get you nowhere		C2	phrase
13198	get sth over (and done) with		C2	phrase
13199	get underway		C2	phrase
13200	the globe		C2	phrase
13201	to go		C2	phrase
13202	go out of your way to do sth		C2	phrase
13203	go so far as to do sth		C2	phrase
13204	go too far		C2	phrase
13205	be still going strong		C2	phrase
13206	a good 20 minutes/30 miles, etc.		C2	phrase
13207	be in good taste		C2	phrase
13208	(be) green with envy		C2	phrase
13209	a handsome profit/sum, etc.		C2	phrase
13210	do/learn sth the hard way		C2	phrase
13211	be hard on sb		C2	phrase
13212	give sb a hard time		C2	phrase
13213	have (got) to do/be sth		C2	phrase
13214	at heart		C2	phrase
13215	dear to sb/sb's heart		C2	phrase
13216	a hold on/over sth/sb		C2	phrase
13217	take/hold sb hostage		C2	phrase
13218	in my humble opinion		C2	phrase
13219	the idea of sth		C2	phrase
13220	not have the faintest idea		C2	phrase
13221	on impulse		C2	phrase
13222	in anticipation (of)		C2	phrase
13223	be in awe of sb		C2	phrase
13224	in the clear		C2	phrase
13225	in confidence		C2	phrase
13226	in conjunction with sth/sb		C2	phrase
13227	in the name of sth		C2	phrase
13228	in sb's words		C2	phrase
13229	in all likelihood		C2	phrase
13230	be in line with sth		C2	phrase
13231	in memory of sb		C2	phrase
13232	in your mind's eye		C2	phrase
13233	in miniature		C2	phrase
13234	be in the mood for sth/to do sth		C2	phrase
13235	in effect		C2	phrase
13236	in essence		C2	phrase
13237	in favour of sb/sth		C2	phrase
13238	in hand		C2	phrase
13239	in my humble opinion		C2	phrase
13240	in its infancy		C2	phrase
13241	in the interest(s) of sth		C2	phrase
13242	in isolation		C2	phrase
13243	in perspective		C2	phrase
13244	in place		C2	phrase
13245	in place		C2	phrase
13246	in principle		C2	phrase
13247	in all probability		C2	phrase
13248	in the process		C2	phrase
13249	be in the process of doing sth		C2	phrase
13250	in proportion to		C2	phrase
13251	sb/sth in question		C2	phrase
13252	in the red		C2	phrase
13253	in retrospect		C2	phrase
13254	be in good taste		C2	phrase
13255	be in bad/poor taste		C2	phrase
13256	be in tune with sb/sth		C2	phrase
13257	in that		C2	phrase
13258	in its infancy		C2	phrase
13259	inside information/knowledge, etc.		C2	phrase
13260	be intent on sth/doing sth		C2	phrase
13261	in the interest(s) of sth		C2	phrase
13262	a conflict of interest		C2	phrase
13263	an intimate knowledge/understanding of sth		C2	phrase
13264	into the bargain		C2	phrase
13265	with flying colours	IDIOM	C1	phrase
13266	from scratch	IDIOM	C1	phrase
13267	get a grip (on yourself)	IDIOM	C1	phrase
13268	go hand in hand	IDIOM	C1	phrase
13269	gain/lose ground	IDIOM	C1	phrase
13270	be in the public eye	IDIOM	C1	phrase
13271	in a nutshell	IDIOM	C1	phrase
13272	come under fire	IDIOM	C2	phrase
13273	play with fire	IDIOM	C2	phrase
13274	fly in the face of	IDIOM	C2	phrase
13275	follow in sb's footsteps	IDIOM	C2	phrase
13276	follow in sb's footsteps	IDIOM	C2	phrase
13277	a free hand	IDIOM	C2	phrase
13278	have your hands full	IDIOM	C2	phrase
13279	get your own back (on sb)	IDIOM	C2	phrase
13280	get out of hand	IDIOM	C2	phrase
13281	go downhill	IDIOM	C2	phrase
13282	go through the motions	IDIOM	C2	phrase
13283	go against the grain	IDIOM	C2	phrase
13284	go through the roof	IDIOM	C2	phrase
13285	go against the grain	IDIOM	C2	phrase
13286	stand your ground	IDIOM	C2	phrase
13287	break new ground	IDIOM	C2	phrase
13288	find common ground	IDIOM	C2	phrase
13289	catch sb off guard	IDIOM	C2	phrase
13290	be on (your) guard	IDIOM	C2	phrase
13291	let your guard down	IDIOM	C2	phrase
13292	open your heart	IDIOM	C2	phrase
13293	take sth to heart	IDIOM	C2	phrase
13294	lose heart	IDIOM	C2	phrase
13295	a change of heart	IDIOM	C2	phrase
13296	in the dark	IDIOM	C2	phrase
13297	in the blink of an eye	IDIOM	C2	phrase
13298	be in the same boat	IDIOM	C2	phrase
13299	in the face of sth	IDIOM	C2	phrase
13300	in a rut	IDIOM	C2	phrase
13301	the ins and outs of sth	IDIOM	C2	phrase
13302	You must be joking!/ You're joking!		B1	phrase
13303	a load/loads		B1	phrase
13304	kind of		B2	phrase
13305	get a move on		C2	phrase
13306	be at liberty to do sth		C2	phrase
13307	omit to do sth		C1	phrase
13308	be a joke		C1	phrase
13309	be a pain in the neck	IDIOM	C1	phrase
13310	tie the knot	IDIOM	C2	phrase
13311	blow your mind	IDIOM	C2	phrase
13312	poke/stick your nose into sth	IDIOM	C2	phrase
13313	turn your nose up at sth	IDIOM	C2	phrase
13314	be in luck		C1	phrase
13315	be news to sb	IDIOM	C2	phrase
13316	odds and ends		C2	phrase
13317	make a run for it		C2	phrase
13318	make a splash	IDIOM	C2	phrase
13319	kick yourself		C2	phrase
13320	sb will kill sb		A2	phrase
13321	Master's (degree)		C1	phrase
13322	a book/cat/dog, etc. lover		B1	phrase
13323	the opposition		C1	phrase
13324	lay eggs		B2	phrase
13325	the news		B1	phrase
13326	the media		B2	phrase
13327	pull a muscle		C2	phrase
13328	wait a minute		B1	phrase
13329	to my mind		B2	phrase
13330	mother tongue		B2	phrase
13331	(Good) morning		A1	phrase
13332	would love sth/to do sth		A2	phrase
13333	would love to (do sth)		A2	phrase
13334	I mean		A2	phrase
13335	justify yourself 		B2	phrase
13336	make sense		B2	phrase
13337	not to mention		B2	phrase
13338	make yourself understood		C1	phrase
13339	make sth public		C2	phrase
13340	you name it		C2	phrase
13341	make ends meet	IDIOM	C1	phrase
13342	the animal/plant kingdom		C2	phrase
13343	change your mind		B1	phrase
13344	make up your mind or make your mind up		B1	phrase
13345	thread a needle		C2	phrase
13346	march off/up/down, etc.		C2	phrase
13347	make sure		A2	phrase
13348	make sb do sth 		B1	phrase
13349	make the most of sth		B2	phrase
13350	make fun of sb/sth		B2	phrase
13351	lay sth down/in/on, etc.		C1	phrase
13352	make a start		C2	phrase
13353	lean (sth) back/forward/out, etc.		B2	phrase
13354	lean (sth) against/on sth		B2	phrase
13355	a bad/good, etc. judge of sth		C2	phrase
13356	frame of mind		C2	phrase
13357	be in a mood		B2	phrase
13358	steady/strong nerves		B2	phrase
13359	get on sb's nerves		B2	phrase
13360	make a fool (out) of sb 		B2	phrase
13361	make a fool of yourself 		B2	phrase
13362	make friends (with sb)		B1	phrase
13363	on offer		B2	phrase
13364	(be) on the line	IDIOM	C2	phrase
13365	make your way		C2	phrase
13366	be misunderstood		C2	phrase
13367	on location		C1	phrase
13368	on occasion(s)		C2	phrase
13369	the leadership		C1	phrase
13370	all kinds of sth		A2	phrase
13371	that kind of thing		B1	phrase
13372	some kind of		B1	phrase
13373	by mistake		B1	phrase
13374	learn your lesson		B2	phrase
13375	bear/keep sb/sth in mind		B2	phrase
13376	cross your mind		B2	phrase
13377	have/keep an open mind		B2	phrase
13378	(at) any minute; any minute now		B2	phrase
13379	the last minute		B2	phrase
13380	crack a joke		C1	phrase
13381	on loan		C1	phrase
13382	the labour market		C1	phrase
13383	miles		C1	phrase
13384	put/set sb's mind at ease/at rest		C1	phrase
13385	put your mind to sth		C1	phrase
13386	be in two minds		C1	phrase
13387	come to mind		C1	phrase
13388	mouth of a river		C1	phrase
13389	the object of sth		C1	phrase
13390	have no option (but to do sth)		C1	phrase
13391	one of a kind		C2	phrase
13392	teach sb a lesson		C2	phrase
13393	within limits		C2	phrase
13394	off limits		C2	phrase
13395	the upper limit		C2	phrase
13396	along the lines of sth		C2	phrase
13397	be in line with sth		C2	phrase
13398	sb's line of reasoning/thinking, etc.		C2	phrase
13399	toe the line		C2	phrase
13400	margin of error		C2	phrase
13401	a mark of sth		C2	phrase
13402	a gap in the market		C2	phrase
13403	have sth on your mind		C2	phrase
13404	spring to mind		C2	phrase
13405	in your mind's eye		C2	phrase
13406	speak your mind		C2	phrase
13407	cast your mind back		C2	phrase
13408	peace of mind		C2	phrase
13409	presence of mind		C2	phrase
13410	the minute (that)		C2	phrase
13411	a fine/thin line	IDIOM	C1	phrase
13412	the fast lane	IDIOM	C2	phrase
13413	a stroll/trip/walk down memory lane	IDIOM	C2	phrase
13414	turn over a new leaf	IDIOM	C2	phrase
13415	by/in leaps and bounds	IDIOM	C2	phrase
13416	the bottom line	IDIOM	C2	phrase
13417	draw the line (at sth)	IDIOM	C2	phrase
13418	(be) out of line	IDIOM	C2	phrase
13419	read between the lines	IDIOM	C2	phrase
13420	bring a lump to your throat	IDIOM	C2	phrase
13421	leave/make your mark	IDIOM	C2	phrase
13422	slip your mind	IDIOM	C2	phrase
13423	neck and neck	IDIOM	C2	phrase
13424	a nest egg	IDIOM	C2	phrase
13425	under your nose	IDIOM	C2	phrase
13426	the north		A2	phrase
13427	take the liberty of doing sth		C1	phrase
13428	be bad/good news for sb		C1	phrase
13429	do sb/sth justice; do justice to sb/sth		C2	phrase
13430	in all likelihood		C2	phrase
13431	a stroke of luck		C2	phrase
13432	break the news to sb		C2	phrase
13433	face the music	IDIOM	C1	phrase
13434	burn the midnight oil	IDIOM	C2	phrase
13435	in the morning		A1	phrase
13436	2/3/4, etc. o'clock in the morning		B1	phrase
13437	in the morning		B1	phrase
13438	a sleepless night		C1	phrase
13439	the length and breadth of sth		C2	phrase
13440	at length		C2	phrase
13441	be in the mood for sth/to do sth		C2	phrase
13442	(keep sb) at arm's length	IDIOM	C2	phrase
13443	by no means; not by any means		C1	phrase
13444	by means of		C1	phrase
13445	by all means		C2	phrase
13446	a means to an end		C2	phrase
13447	against all (the) odds		C2	phrase
13448	be at odds with sb/sth	IDIOM	C2	phrase
13449	a drop in the ocean	IDIOM	C2	phrase
13450	be no laughing matter		C2	phrase
13451	long for sth; long to do sth		C2	phrase
13452	loom large		C2	phrase
13453	originate from/in/with, etc.		C2	phrase
13454	need to do sth		A1	phrase
13455	be made from/(out) of sth		A2	phrase
13456	don't need to do sth/needn't do sth		A2	phrase
13457	lay the table		B1	phrase
13458	be located in/near/on/etc.		B1	phrase
13459	make up your mind or make your mind up		B1	phrase
13460	make a face		B1	phrase
13461	have been meaning to do sth		B1	phrase
13462	make the/sb's bed		B2	phrase
13463	make the best of sth		B2	phrase
13464	make a (big) difference		B2	phrase
13465	to make matters worse		B2	phrase
13466	make sense		B2	phrase
13467	be lacking in sth		C1	phrase
13468	make time		C1	phrase
13469	make it		C1	phrase
13470	make an exception		C1	phrase
13471	make yourself at home		C1	phrase
13472	make a note of sth		C1	phrase
13473	make a point of doing sth		C1	phrase
13474	be meant for sb/sth		C1	phrase
13475	be lacking		C2	phrase
13476	make do (with)		C2	phrase
13477	make light of sth		C2	phrase
13478	make allowances for sb/sth		C2	phrase
13479	make a name for yourself		C2	phrase
13480	make a nonsense of sth		C2	phrase
13481	make waves		C2	phrase
13482	make way for sth		C2	phrase
13483	make a go of sth		C2	phrase
13484	make your presence felt		C2	phrase
13485	make sense of sth		C2	phrase
13486	be meant to do sth		C2	phrase
13487	be meant to do sth		C2	phrase
13488	mean well		C2	phrase
13489	There needs to be sth		C2	phrase
13490	neglect to do sth		C2	phrase
13491	be overcome by excitement/fear/sadness, etc.		C2	phrase
13492	make your blood run cold	IDIOM	C2	phrase
13493	make your blood boil	IDIOM	C2	phrase
13494	make sb's day	IDIOM	C2	phrase
13495	make a bad/good, etc. job of sth	IDIOM	C2	phrase
13496	knock sb out	DEFEAT IN COMPETITION	B2	phrasal verb
13497	kill time		B2	phrase
13498	look forward to sth/doing sth 	LETTER	B2	phrasal verb
13499	No problem.		A2	phrase
13500	No problem.		A2	phrase
13501	no way		B1	phrase
13502	Oh my God!		B1	phrase
13503	I/he, etc. couldn't care less		C1	phrase
13504	it's a good job		C2	phrase
13505	a little		B2	phrase
13506	or so		B1	phrase
13507	masses		B2	phrase
13508	not half as good/bad/exciting, etc.		B2	phrase
13509	over the top		C2	phrase
13510	mess up sth or mess sth up		B2	phrasal verb
13511	mess about/around	PLAY	C1	phrasal verb
13512	you might like/want to...		C1	phrase
13513	be mad about sb/sth		B1	phrase
13514	be on the ball	IDIOM	C1	phrase
13515	other than		C1	phrase
13516	not least		C2	phrase
13517	lend itself to sth 		C2	phrase
13518	not least		C2	phrase
13519	sb/sth of note		C2	phrase
13520	nice and sth		B1	phrase
13521	millions		B2	phrase
13522	like crazy		C1	phrase
13523	be lost without sb/sth		C1	phrase
13524	give sth a miss		C1	phrase
13525	the same old arguments/face/story, etc.		C1	phrase
13526	or other		C1	phrase
13527	like hell		C2	phrase
13528	get moving		C2	phrase
13529	not be up to much		C2	phrase
13530	be out of this world		C2	phrase
13531	go overboard		C2	phrase
13532	be over the moon	IDIOM	B2	phrase
13533	keep your fingers crossed/ cross your fingers	IDIOM	C2	phrase
13534	know your stuff	IDIOM	C2	phrase
13535	let your hair down	IDIOM	C2	phrase
13536	be on cloud nine	IDIOM	C2	phrase
13537	be on cloud nine	IDIOM	C2	phrase
13538	be obsessed by/with sb/sth		B2	phrase
13539	see you later		A1	phrase
13540	needless to say		C1	phrase
13541	on display		B1	phrase
13542	on air		C1	phrase
13543	lose your voice		B2	phrase
13544	be out of breath		B2	phrase
13545	out of shape		C2	phrase
13546	Look out!		B1	phrasal verb
13547	look up sth or look sth up		B1	phrasal verb
13548	look at sth 	READ	B2	phrasal verb
13549	look through sth		B2	phrasal verb
13550	make up sth or make sth up		B2	phrasal verb
13551	note down sth or note sth down		B2	phrasal verb
13552	move on	NEW SUBJECT	C1	phrasal verb
13553	keep sth to yourself		C2	phrasal verb
13554	Would you like...?		A1	phrase
13555	how many		A1	phrase
13556	of course		A1	phrase
13557	let sb know		A2	phrase
13558	let's		A2	phrase
13559	let sb know (sth)		A2	phrase
13560	What is sb/sth like?		A2	phrase
13561	if you like		A2	phrase
13562	love/(with) love from/all my love/lots of love		A2	phrase
13563	pleased to meet you		A2	phrase
13564	Do you mind ...?		A2	phrase
13565	I don't mind		A2	phrase
13566	never mind		A2	phrase
13567	never mind		A2	phrase
13568	no thanks		A2	phrase
13569	Oh no!		A2	phrase
13570	not too		A2	phrase
13571	notes		A2	phrase
13572	of course not		A2	phrase
13573	keep in touch		B1	phrase
13574	keep a/sth secret		B1	phrase
13575	you know		B1	phrase
13576	at least		B1	phrase
13577	at least		B1	phrase
13578	as/so long as		B1	phrase
13579	out loud		B1	phrase
13580	Would you mind...?		B1	phrase
13581	wait a moment		B1	phrase
13582	no ... than		B1	phrase
13583	not at all		B1	phrase
13584	of course		B1	phrase
13585	on the whole		B1	phrase
13586	once upon a time		B1	phrase
13587	out loud		B1	phrase
13588	judging by/from		B2	phrase
13589	keep notes/records, etc.		B2	phrase
13590	as far as I know		B2	phrase
13591	I know		B2	phrase
13592	you never know		B2	phrase
13593	to (the best of) my knowledge		B2	phrase
13594	last but not least		B2	phrase
13595	at least		B2	phrase
13596	lose touch		B2	phrase
13597	Dear Madam		B2	phrase
13598	as a matter of fact		B2	phrase
13599	 your native language/tongue		B2	phrase
13600	be none of sb's  business		B2	phrase
13601	not at all		B2	phrase
13602	not to mention		B2	phrase
13603	on balance		B2	phrase
13604	on the one hand ... on the other hand		B2	phrase
13605	I only hope (that) ... /I only wish ... (that)		B2	phrase
13606	in other words		B2	phrase
13607	owe sb an apology/explanation/favour, etc.		B2	phrase
13608	it's just as well		C1	phrase
13609	before you know it		C1	phrase
13610	strong language		C1	phrase
13611	to say the least		C1	phrase
13612	take it from me		C1	phrase
13613	certainly/definitely/hopefully not		C1	phrase
13614	compare notes		C1	phrase
13615	on hold		C1	phrase
13616	jump to conclusions		C2	phrase
13617	the next thing I knew		C2	phrase
13618	mind you		C2	phrase
13619	mind your own business		C2	phrase
13620	the next thing I knew		C2	phrase
13621	know sth inside out	IDIOM	C1	phrase
13622	off the record	IDIOM	C1	phrase
13623	hit/strike/touch a (raw) nerve	IDIOM	C2	phrase
13624	let sb off or let off sb		B2	phrasal verb
13625	the law		B2	phrase
13626	a lot/lots		A1	phrase
13627	a lot		A1	phrase
13628	very much		A1	phrase
13629	at least		A2	phrase
13630	a little bit		A2	phrase
13631	too much/so much		A2	phrase
13632	not bad		A2	phrase
13633	just about		B1	phrase
13634	just as bad/good/tall/clever, etc. (as sb/sth)		B1	phrase
13635	a little sth		B1	phrase
13636	one or two		B1	phrase
13637	over here/there 		B1	phrase
13638	more or less		B2	phrase
13639	a mass of sth		B2	phrase
13640	more and more		B2	phrase
13641	more or less		B2	phrase
13642	others		B2	phrase
13643	be out of sth		B2	phrase
13644	at the very least		C1	phrase
13645	out of the ordinary		C2	phrase
